Block,DistrictID:1
240338001091003,21
240338001081008,21
240338001082000,21
240338001081007,21
240338001081003,21
240338001091002,21
240338001081004,21
240338001081005,21
240338001081006,21
240338001081002,21
240338001081001,21
240338001091015,21
240338002121003,21
240338002121004,21
240338001061024,21
240338001061023,21
240338002121002,21
240338002121001,21
240338002122007,21
240338002122006,21
240338002122011,21
240338002122009,21
240338002122013,21
240338002123003,21
240338002123006,21
240338002123007,21
240338002123001,21
240338002123008,21
240338002121013,21
240338002123009,21
240338002121011,21
240338002121012,21
240338002121000,21
240338002123000,21
240338002032020,21
240338002032017,21
240338002032019,21
240338002031012,21
240338002031011,21
240338002032024,21
240338002032025,21
240338001061012,21
240338002032023,21
240338002032010,21
240338002032008,21
240338002032006,21
240338002032011,21
240338002031010,21
240317014271002,14
240338002031004,21
240338002031007,21
240338002031005,21
240338002031006,21
240317014271001,14
240338002031009,21
240338002031008,21
240338002032005,21
240338002031003,21
240338002031002,21
240338002031001,21
240338001061014,21
240338001061009,21
240338001061011,21
240338001061010,21
240338001061015,21
240338001061013,21
240338001061008,21
240338001051011,21
240338001051001,21
240338001051003,21
240338001051010,21
240338001051000,21
240338002032009,21
240338002032007,21
240338001051005,21
240338001051006,21
240338001061016,21
240338001061017,21
240338001061003,21
240338001061025,21
240338001061004,21
240338001061002,21
240338001061005,21
240338001061001,21
240338001061007,21
240338001092004,21
240338001051008,21
240338001051009,21
240338001051007,21
240338001051002,21
240338001051004,21
240338001052007,21
240338001061000,21
240338001052018,21
240338001052008,21
240338001052011,21
240338001052010,21
240338002032004,21
240338002032016,21
240338002032015,21
240338002032003,21
240338002032014,21
240338002032002,21
240338002032000,21
240338001052009,21
240338002032012,21
240338001052004,21
240338002032013,21
240276068051009,13
240276068051005,13
240276068052003,13
240276068052004,13
240317014271000,14
240276068051004,13
240276068051003,13
240276068051002,13
240276068051001,13
240276051053022,13
240276068051007,13
240276068051008,13
240276068081007,13
240276068051006,13
240276068081008,13
240276051053000,13
240276051053010,13
240276051053011,13
240276051053014,13
240276051053004,13
240276051053003,13
240276051053008,13
240276051053029,13
240276051053007,13
240276051053005,13
240276068081006,13
240276068081004,13
240276068051000,13
240276068081005,13
240276051053002,13
240276051053028,13
240276051053001,13
240276051053027,13
240276051053006,13
240276068081002,13
240276068081003,13
240276068081001,13
240276051051000,13
240276068082011,13
240338002031000,21
240276068052002,13
240276068052001,13
240276068052005,13
240276068052000,13
240276068053010,13
240276068053007,13
240276068053008,13
240276068053005,13
240276068053003,13
240276068081009,13
240276068053002,13
240276068083009,13
240276068083008,13
240276068081000,13
240276068082006,13
240276068082004,13
240276068082008,13
240276068082000,13
240276068071008,13
240276068082001,13
240276068082005,13
240276068082009,13
240276068082003,13
240276068082010,13
240338002131000,21
240338001061018,21
240338002131012,21
240338002131005,21
240338002131001,21
240338002132041,21
240338002131013,21
240338002132042,21
240338002131006,21
240338002131014,21
240338002131003,21
240338002131004,21
240338002132017,21
240338002132038,21
240338002132013,21
240338002132037,21
240338002132007,21
240338002132024,21
240338002101000,21
240338002132012,21
240338002132010,21
240338002132008,21
240338002132009,21
240338002132011,21
240338002132026,21
240338002132027,21
240338002132039,21
240338002132025,21
240338002132028,21
240338002132023,21
240338002132030,21
240338001061022,21
240338002091007,21
240338002132020,21
240338002102000,21
240338002112005,21
240338002092009,21
240338002112004,21
240338002092005,21
240338002112003,21
240338002112000,21
240338002111007,21
240338002111001,21
240338002091008,21
240338002091006,21
240338002091002,21
240338002091003,21
240338002091004,21
240338002111004,21
240338002111002,21
240338002111005,21
240338002111008,21
240338002111003,21
240338002111006,21
240338001061019,21
240338001092002,21
240338001092003,21
240338001092001,21
240338001092000,21
240338001091013,21
240338001061020,21
240338001083000,21
240338001091011,21
240338001091012,21
240276069052034,13
240276069052012,13
240276069052013,13
240276069053006,13
240276069053010,13
240276069053009,13
240276069051011,13
240276069053008,13
240276069053011,13
240276069053005,13
240276068041003,13
240276069053003,13
240276069053004,13
240276069053007,13
240276069053000,13
240276069053002,13
240276069053001,13
240276069013002,13
240276069052010,13
240276069052020,13
240276069052008,13
240276069052009,13
240276069051009,13
240276069051012,13
240276069051002,13
240276069051001,13
240276069052011,13
240276069051008,13
240276069051007,13
240276069051004,13
240276069051006,13
240276069052006,13
240338001052021,21
240338001052020,21
240338001023002,21
240338001023011,21
240338001023012,21
240338001021006,21
240338001023013,21
240338001023004,21
240338001021007,21
240338001091001,21
240338001091000,21
240338001023008,21
240338001023015,21
240338001023009,21
240338001023010,21
240338001023003,21
240338001023005,21
240338001021008,21
240338001023001,21
240338001052003,21
240338001052002,21
240338001052005,21
240338001052006,21
240276069061008,13
240276069061012,13
240276069061010,13
240276069061001,13
240338001021003,21
240338001021002,21
240338001021000,21
240338001021001,21
240276069062008,13
240276069061011,13
240276069061009,13
240276069061006,13
240276069061005,13
240276069061007,13
240276069062002,13
240276069061004,13
240276069061002,13
240338002132002,21
240338001081010,21
240338001081000,21
240338001081009,21
240338001093000,21
240338001093002,21
240338002132001,21
240338002132000,21
240338001093004,21
240338001093003,21
240338001093005,21
240338001031016,21
240338001032019,21
240338001032018,21
240338001031015,21
240338001031014,21
240338001093001,21
240338001023014,21
240338001023006,21
240338001022021,21
240338001022022,21
240338001022013,21
240338001022020,21
240338001022012,21
240276068071018,13
240276068083003,13
240276068071019,13
240276068071000,13
240276069071005,13
240276069071007,13
240276069071000,13
240276068083002,13
240276068083006,13
240276068083004,13
240276068083005,13
240276069071001,13
240276068071021,13
240276069052019,13
240276069071003,13
240276069071002,13
240276069071004,13
240276069053014,13
240276068071010,13
240276068071016,13
240276068071020,13
240276068071014,13
240276068071012,13
240276068071011,13
240276068071013,13
240276068071015,13
240276068071017,13
240276068071009,13
240276069053016,13
240276069053015,13
240276069053012,13
240276068041004,13
240338001022002,21
240276069062007,13
240276069062006,13
240276069062005,13
240276069062004,13
240276069063008,13
240338001022001,21
240276069063009,13
240276069063006,13
240276069062003,13
240276069062001,13
240276069062000,13
240276069071011,13
240276069063004,13
240276069071012,13
240276069071010,13
240276069063011,13
240276069063010,13
240276069063002,13
240276069063007,13
240276069063001,13
240276069063000,13
240276069063003,13
240276069071013,13
240276069071008,13
240276069071009,13
240276069063005,13
240276069073003,13
240276069073001,13
240276069072004,13
240276069072001,13
240276069072002,13
240037515003005,32
240037515003000,32
240037515004002,32
240037515001031,32
240037515004001,32
240037515003009,32
240037515001033,32
240037515001034,32
240037515001032,32
240037515004000,32
240037515005004,32
240037515005002,32
240037405012006,32
240037405012003,32
240037405012005,32
240037405012004,32
240037405023006,32
240037515001035,32
240037515005003,32
240037515005001,32
240037405012015,32
240037515005000,32
240037515001019,32
240037405012016,32
240037405012008,32
240037405012010,32
240037405012009,32
240037405023011,32
240037405023012,32
240037405023008,32
240037405023009,32
240037405023010,32
240338001022014,21
240338001023007,21
240338001023000,21
240338001021005,21
240338001021004,21
240338001022011,21
240338001022009,21
240338001022007,21
240338001022003,21
240338001022019,21
240338001031009,21
240338001022015,21
240338001022016,21
240338001031008,21
240338001022017,21
240338001022010,21
240338001022008,21
240338001022006,21
240338001022005,21
240338001022018,21
240338001022004,21
240338002132003,21
240338002091001,21
240338001032020,21
240338002091000,21
240338002091005,21
240338001032026,21
240338001032016,21
240338001032027,21
240338001032017,21
240338001032011,21
240338001032012,21
240338001032013,21
240338001032004,21
240338001032024,21
240338001032021,21
240338001032022,21
240338001032010,21
240338001032023,21
240338001032025,21
240338001032028,21
240338001031013,21
240338001031007,21
240338001031006,21
240338001031004,21
240338001032014,21
240338001032015,21
240338001031003,21
240338001031005,21
240338001031010,21
240338001022000,21
240338001031001,21
240338001031002,21
240338001032005,21
240338001032006,21
240338001032002,21
240338001032001,21
240338001031012,21
240338001032007,21
240338001032003,21
240338001031011,21
240338001031000,21
240338001032000,21
240276069073016,13
240276023021015,12A
240276023021013,12A
240276066011003,12A
240276066011004,12A
240276023021012,12A
240276023021011,12A
240276023021010,12A
240276023021009,12A
240276023021006,12A
240276023063012,12A
240276023022018,12A
240276023063001,12A
240276023022019,12A
240276023022007,12A
240276023022006,12A
240276023063003,12A
240276023063000,09B
240276023052011,09B
240276023052010,09B
240276023022020,12A
240276023022021,09B
240276023063002,12A
240276023022008,09B
240276023022004,09B
240276023062012,09B
240276023062014,09B
240276023062013,09B
240276066072000,13
240276023021016,12A
240276023021017,12A
240276023021018,12A
240276023021004,12A
240276056023007,12A
240276055034004,12A
240276054031000,12A
240276054031005,12A
240276054031003,12A
240276054031001,12A
240276054031004,12A
240276055022000,12A
240276051041012,09A
240276055022001,12A
240276055023000,12A
240276055023002,12A
240276055023001,12A
240276030043011,09A
240276030043010,09A
240276030043007,09A
240276030043008,09A
240276030043009,09A
240276055033000,12A
240276030043012,09A
240276023033010,09B
240276055032001,12A
240276055032000,12A
240276054031002,12A
240276055031007,12A
240276023033001,09B
240276023031012,09A
240276023031009,09A
240276022012005,09A
240276023031015,09A
240276023031002,09A
240276022012009,09A
240276030042033,09A
240276030042032,09A
240276030042006,09A
240276030042005,09A
240276030042003,09A
240276030042031,09A
240276030042035,09A
240276030042036,09A
240276030042038,09A
240276030042039,09A
240276030042037,09A
240276030042043,09A
240276030042001,09A
240276030042002,09A
240276030013022,09A
240276030013016,09A
240276030013014,09A
240276030013012,09A
240276030013015,09A
240276030013020,09A
240276030013013,09A
240276030013018,09A
240276030013010,09A
240276030013017,09A
240276030013011,09A
240276030013019,09A
240276030013021,09A
240276030012015,09A
240276030012010,09A
240276030012012,09A
240276030012002,09A
240276030012007,09A
240276030012006,09A
240276030012004,09A
240276030012005,09A
240276030012003,09A
240276022012008,09A
240276030042040,09A
240276022011000,09A
240276030012009,09A
240276030012013,09A
240276030012014,09A
240276030012018,09A
240276030012019,09A
240276030012017,09A
240276030042000,09A
240276030012008,09A
240276030012016,09A
240276030011009,09A
240276030012001,09A
240276030012000,09A
240276030012011,09A
240276030011008,09A
240276030011010,09A
240276030011007,09A
240276021001006,09A
240276030011006,09A
240276021001001,09A
240276021002000,09A
240276021002001,09A
240276021002002,09A
240276021002006,09A
240276023052009,09B
240276023052008,09B
240276023061023,09B
240276023061024,09B
240276023061022,09B
240276023052006,09B
240276023061018,09B
240276023061020,09B
240276023061019,09B
240276023061021,09B
240276023062008,09B
240276023062007,09B
240276023062009,09B
240276023062010,09B
240276023062006,09B
240276023062005,09B
240276023061013,09B
240276023061011,09B
240276023061014,09B
240276023061015,09B
240276023061017,09B
240276023061016,09B
240276023062004,09B
240276023061004,09B
240276022021010,09A
240276023061003,09B
240276023061005,09B
240276055031001,12A
240276055031003,12A
240276055031002,12A
240276055031006,12A
240276054032002,12A
240276055031005,12A
240276055031004,12A
240276054012003,12A
240276054012002,12A
240276054012004,12A
240276054012005,12A
240276054012001,12A
240276054012000,12A
240276054014005,12A
240276054014004,12A
240276054014006,12A
240276054014007,12A
240276023043010,09B
240276023033003,09B
240276023033006,09B
240276023043004,09B
240276023043009,09B
240276023043006,09B
240276023043003,09B
240276023043002,09B
240276023043005,09B
240276023043001,09B
240276054012006,12A
240276054041002,12A
240276054011003,12A
240276054011002,12A
240276054011004,12A
240276054014003,12A
240276054014002,12A
240276023043013,09B
240276054011005,12A
240276066011017,13
240276066011018,13
240276054011000,12A
240276054011001,12A
240276066011010,13
240276054014001,12A
240276054014000,12A
240276023043012,09B
240276054013000,12A
240276054013001,12A
240276054013002,12A
240276023043007,09B
240276023043000,09B
240276023043008,09B
240276023043011,09B
240276023063010,12A
240276023063009,12A
240276023063008,12A
240276023063007,12A
240276023063011,12A
240276023063006,12A
240276023063004,12A
240276023063005,12A
240276023051004,09B
240276023051003,09B
240276023051005,09B
240276067041009,13
240276066033009,13
240276022012000,09A
240276022012003,09A
240276022012002,09A
240276023041005,09B
240276023031010,09A
240276023031000,09A
240276023041002,09B
240276023041004,09B
240276023041003,09B
240276022012006,09A
240276022012004,09A
240276023041009,09B
240276023042006,09B
240276023042003,09B
240276023042005,09B
240276023042004,09B
240276023042007,09B
240276023051000,09B
240276023051001,09B
240276023051002,09B
240276023052005,09B
240276023052007,09B
240276023042002,09B
240276023042000,09B
240276023042001,09B
240276023041001,09B
240276023041000,09B
240276022022009,09A
240276022022008,09A
240276022022006,09A
240276022022000,09A
240276022022007,09A
240276023061007,09B
240276023061012,09B
240276023061006,09B
240276022023004,09A
240276023061002,09B
240276022021009,09A
240276022023005,09A
240276022021008,09A
240276022023003,09A
240276022023002,09A
240276022023001,09A
240276022023006,09A
240276022023000,09A
240276022024014,09A
240276022024013,09A
240276022024017,09A
240276023061008,09B
240276022024018,09A
240276023061001,09B
240276022024009,09A
240276022024016,09A
240276022024015,09A
240276022024008,09A
240276022024007,09A
240276023062003,09B
240276023022000,09B
240276023022001,09B
240276028002005,09B
240276028002010,09B
240276023062001,09B
240276023062000,09B
240276023062002,09B
240276066032011,13
240276066032010,13
240276066032000,13
240276066032003,13
240276067041007,13
240276067041008,13
240276067041004,13
240276067041005,13
240276066033007,13
240276066032002,13
240276066033005,13
240276066034005,13
240276066033006,13
240276066032004,13
240276054042004,12A
240276066032001,13
240276054042000,12A
240276066031003,13
240276066031004,13
240276054042001,12A
240276054042002,12A
240276054041003,12A
240276054041001,12A
240276054041000,12A
240276066034009,13
240276066034008,13
240276066031005,13
240276066034006,13
240276066031001,13
240276066034004,13
240276066031002,13
240276066031000,13
240338005213004,23
240338005213002,23
240338005213003,23
240338005213001,23
240338005213000,23
240338005171002,24
240338005171003,24
240338005213010,23
240338005212002,23
240338005171011,24
240338005171001,24
240338005171004,24
240338005181010,23
240338006073006,25
240338006073007,25
240338006073005,25
240338006073008,25
240338006073004,25
240338006073000,25
240338006081003,25
240338006081007,25
240338006081001,25
240338006081002,25
240338006081006,25
240338006081000,25
240338006081004,25
240338005214017,23
240338005214016,23
240338005214007,23
240338005172015,23
240338005172006,23
240338005111001,23
240338005111004,23
240338005111002,23
240338005111005,23
240338005111008,23
240338005151002,23
240338005111003,23
240338005111007,23
240338005114004,23
240338005111006,23
240338005114005,23
240338005114003,23
240338005193002,23
240338005111000,23
240338005193001,23
240338005192001,23
240338005193005,23
240338005072021,23
240338005113010,23
240338005113013,23
240338005113008,23
240338005113009,23
240338005072033,23
240338005072015,23
240338005113011,23
240338005113001,23
240338005112003,23
240338005112011,23
240338005112000,23
240338005112002,23
240338005112001,23
240338005114012,23
240338005113005,23
240338005113004,23
240338005113006,23
240338005113002,23
240338005113003,23
240338005113007,23
240338005114011,23
240338005072013,23
240338005072014,23
240338005113000,23
240338005072006,23
240338005072005,23
240338005114007,23
240338005114002,23
240338005193012,23
240338005114009,23
240338005114010,23
240338005193010,23
240338005193004,23
240338005193003,23
240338005193011,23
240338005193006,23
240338005114001,23
240338005193009,23
240338005193008,23
240338005193007,23
240338005193000,23
240338005192003,23
240338005192004,23
240338005114000,23
240338004092002,24
240338004092001,24
240338004091001,24
240338004092000,24
240338004091000,24
240338004101004,24
240338004101006,24
240338005182009,23
240338005182002,23
240338005143001,24
240338005143003,24
240338005134012,24
240338005134016,23
240338005182000,23
240338005182001,23
240338005134013,23
240338005134011,23
240338005134009,23
240338005134010,23
240338005134008,23
240338005134007,24
240338005134015,24
240338005134006,24
240338005182011,23
240338005182010,23
240338005182008,23
240338005182007,23
240338005182003,23
240338005182006,23
240338005182004,23
240338005182005,23
240338005152014,23
240338005151005,23
240338005151004,23
240338005152017,23
240338005152015,23
240338005152013,23
240338005152011,23
240338005152008,23
240338005152012,23
240338005152006,23
240338005152010,23
240338005134014,23
240338005152018,23
240338005152005,23
240338005133008,23
240338005152007,23
240338005152009,23
240338005152003,23
240338005133006,23
240338005133005,23
240338005133004,23
240338005131018,23
240338005133007,23
240338005052020,23
240338005152004,23
240338005052018,23
240338005131017,23
240338005131006,23
240338005141014,24
240338005141016,24
240338005141015,23
240338005141001,24
240338004093031,23
240338005151003,23
240338005151011,23
240338005151009,23
240338005151006,23
240338005151008,23
240338005151007,23
240338005151010,23
240338005151000,23
240338005152016,23
240338005163007,23
240338005163003,23
240338005163005,23
240338005163004,23
240338005163008,23
240338005163001,23
240338005163006,23
240338005163002,23
240338005162002,23
240338005192002,23
240338005192000,23
240338005163000,23
240338005162003,23
240338005191002,23
240338005162008,23
240338005162005,23
240338005152002,23
240338005162001,23
240338005052011,23
240338005052003,23
240338005052006,23
240338005052028,23
240338005052025,23
240338005052026,23
240338005052008,23
240338005052017,23
240338005051012,23
240338005052004,23
240338005052009,23
240338005052012,23
240338005191007,23
240338005191000,23
240338005201011,23
240338005191001,23
240338005191003,23
240338005201012,23
240338005201002,23
240338005201010,23
240338005162006,23
240338005201005,23
240338005201000,23
240338005201003,23
240338005201001,23
240338005201007,23
240338005201004,23
240338005201008,23
240338005201013,23
240338005201009,23
240338005161020,23
240338005201006,23
240338005161019,23
240338005191004,23
240338005071031,23
240338005191006,23
240338005071029,23
240338005071033,23
240338005071030,23
240338005071034,23
240338005071032,23
240338005071023,23
240338005071035,23
240338005161016,23
240338005161014,23
240338005161015,23
240338005161011,23
240338005161009,23
240338005161004,23
240338005161017,23
240338005161005,23
240338005161018,23
240338005161007,23
240338005161003,23
240338005052007,23
240338005052010,23
240338005161000,23
240338005161001,23
240338005052013,23
240338005071021,23
240338005071022,23
240338005071020,23
240338005071019,23
240338005071016,23
240338005071017,23
240338005071018,23
240338005071008,23
240338005071006,23
240338005042001,23
240338005042013,23
240338005042002,23
240338004012011,23
240338004012009,23
240338004012007,23
240338004012008,23
240338004012001,23
240338005042011,23
240338004012000,23
240338005042003,23
240338005071039,23
240338005071027,23
240338005071005,23
240338005071026,23
240338005071028,23
240338005071024,23
240338005071025,23
240338005071013,23
240338005071014,23
240338005071010,23
240338005071001,23
240338005042021,23
240338005042018,23
240338005042020,23
240338005071000,23
240338005071007,23
240338005071015,23
240338005071012,23
240338005042019,23
240338005042024,23
240037023003021,33B
240037013011004,33B
240037013011005,33B
240037013011003,33B
240037023001007,33B
240037023003022,33B
240037013011002,33B
240037023003025,33B
240338005042017,23
240338005042012,23
240338005042015,23
240338005042000,23
240037022042014,21
240037023003004,33B
240037022042012,21
240037023003006,21
240037023003007,21
240037022042011,33B
240037022042010,33B
240037022042009,33B
240037023003020,33B
240037022042007,33B
240037023003005,21
240037023003003,33B
240338004011009,23
240338004011006,23
240338004011016,23
240338004011012,23
240338004011008,23
240338004011002,23
240338004031020,23
240338004011004,23
240338004011015,23
240338004011011,23
240338004011018,23
240338004011013,23
240338004011001,23
240338004011007,23
240338004011005,23
240338004011020,23
240338004102003,23
240338004011000,23
240037407043031,21
240037407043032,21
240037407043027,21
240037407043028,21
240037407043023,21
240037407043021,21
240037407043009,21
240338004011019,23
240037407043016,21
240037407043008,21
240037407043022,21
240037022042004,33B
240037022042006,33B
240037022041004,33B
240037022051009,33B
240037022051003,33B
240037022041003,33B
240037022041006,33B
240037022051010,33B
240037022051001,33B
240037022053007,33B
240037022053008,33B
240037022053009,33B
240037022041005,33B
240037022041002,33B
240037022051004,33B
240037022041001,33B
240037022051002,33B
240037022051005,33B
240037022053006,33B
240037022053003,33B
240037022051006,33B
240037022053005,33B
240037022051000,33B
240037022053002,33B
240037022052012,33B
240037022052024,33B
240037022052013,33B
240037022052010,33B
240037022052016,33B
240037022052015,33B
240037022052014,33B
240037022053001,33B
240037022053004,33B
240037022053000,33B
240037022092002,21
240037022092004,21
240037022092001,21
240037407042028,21
240037022093001,21
240037022092005,21
240037022092003,21
240037022092000,21
240037022061007,33B
240037022062005,33B
240037022091002,21
240037022091001,21
240037022093008,21
240037022093004,21
240037022093000,21
240037022091000,21
240037022091003,21
240037407042001,21
240037407042012,21
240037407042000,21
240037407042005,21
240037407042006,21
240037407042007,21
240037407042008,21
240037407042004,21
240037407033006,33A
240037407033007,33A
240037407033005,33A
240037407033003,33A
240037013011001,33B
240037023003023,33B
240037023003024,33B
240037013011000,33B
240037013011007,33B
240037023001006,33B
240037023003016,33B
240037023001005,33B
240037023003019,33B
240037022041011,33B
240037022041012,33B
240037023003008,33B
240037023003018,33B
240037023003017,33B
240037023003009,33B
240037023003010,33B
240037023003002,33B
240037517001027,33B
240037023001004,33B
240037013012002,33B
240037013012000,33B
240037013012003,33B
240037013012015,33B
240037013012001,33B
240037023001003,33B
240037023003015,33B
240037023003011,33B
240037023003001,33B
240037517001024,33B
240037023003013,33B
240037023001000,33B
240037023003012,33B
240037023003000,33B
240037517001025,33B
240037022041000,33B
240037022041007,33B
240037022051008,33B
240037022041010,33B
240037022041009,33B
240037022041008,33B
240037022051007,33B
240037022061005,33B
240037022061002,33B
240037022061001,33B
240037022061006,33B
240037022061004,33B
240037022061003,33B
240037022062001,33B
240037022091005,21
240037022062002,33B
240037022063008,21
240037022091004,21
240037022062003,33B
240037022061010,33B
240037022062000,33B
240037022063007,21
240037022062004,21
240037022063003,21
240037022093007,21
240037022093005,21
240037022093003,21
240037022081009,21
240037022061008,33B
240037022063005,21
240037022061000,33B
240037022061009,33B
240037022063006,21
240037022063004,21
240037022063001,21
240037022063002,21
240037022063000,21
240037517001026,33B
240037517001022,33B
240037517001021,33B
240037022081010,21
240037022081013,21
240037022083004,33A
240037022081011,21
240037022082000,33A
240037022082001,33A
240037022082002,33A
240037022082005,33A
240037407042023,33A
240037408002009,33A
240037408002008,33A
240037408002018,33B
240037022081008,21
240037022081014,21
240037022081003,21
240037022081004,33B
240037022081007,21
240037022081012,33B
240037022081015,21
240037022081006,33B
240037022081001,33B
240037022081002,33B
240037516001005,30A
240037516001003,30A
240037516001002,30A
240037516002022,33B
240037023003014,33B
240037516002023,33B
240037516002021,33B
240037516001006,30A
240037516003010,30A
240037516003009,30A
240037516001008,30A
240037516003005,30A
240037516003008,30A
240037516003011,30A
240037516003006,30A
240037516003004,30A
240037516001007,30A
240037516001001,30A
240037516003003,30A
240037516001000,30A
240037516002020,33B
240037516003001,30A
240037516003002,30A
240037516002014,33B
240037516003013,30A
240037516002015,33B
240037516002016,33B
240037516002013,33B
240037516002007,33B
240037011012031,30B
240037011012038,30B
240037011012033,30B
240037011012041,30B
240037011012013,33B
240037011012032,30B
240037011012030,30B
240037011012012,30B
240037011042039,30B
240037011042037,30B
240037011012042,30B
240037011012039,30B
240037011012040,30B
240037011042038,30B
240037011012037,30B
240037011042040,30B
240037011042034,30B
240037011042036,30B
240037011042020,30B
240037011042017,30B
240037011042016,30B
240037011012035,30B
240037011012036,30B
240037011012029,30B
240037011012027,30B
240037011012014,30B
240037011042009,30A
240037011042010,30A
240037011042008,30A
240037011012028,30B
240037023002002,33B
240037011012010,33B
240037011012006,33B
240037011012009,33B
240037011012011,33B
240037011012008,33B
240037023002024,33B
240037024023008,30A
240037024022011,30A
240037011012019,30B
240037011012015,30B
240037011012016,30B
240037011012017,30B
240037011012003,33B
240037011012002,30B
240037024023007,30A
240037011042033,30B
240037011042032,30B
240037011042035,30B
240037011042021,30B
240037011042018,30B
240037011042019,30B
240037011031016,30B
240037011031040,30B
240037011031017,30B
240037011031015,30B
240037011031014,30B
240037011031013,30B
240037011031038,30B
240037011031043,30B
240037011041003,30A
240037011041008,30A
240037011041004,30A
240037011041002,30A
240037011031044,30A
240037011031041,30A
240037011031042,30A
240338005214015,23
240338005214000,23
240338005214001,23
240338005212009,23
240338005214002,23
240338005212007,23
240338005222010,23
240338006082001,23
240338005222011,23
240338005222009,23
240338005222005,23
240338005222007,23
240338005222004,23
240338005222008,23
240338005222006,23
240338005222003,23
240338005221003,23
240338005212005,23
240338005212003,23
240338005212004,23
240338005212001,23
240338005212006,23
240338005172000,23
240338005212008,23
240338005171000,24
240338005221005,23
240338005212000,23
240338005172001,23
240338006092001,23
240338006082042,23
240338006082056,23
240338006082054,23
240338006082007,23
240338006082055,23
240338006082011,23
240338006082006,23
240338006082036,23
240338006082038,23
240338006082033,23
240338006082040,23
240338006082024,23
240338006082018,23
240338006082025,23
240338006082026,23
240338006082002,23
240338006082010,23
240338006082005,23
240338006082057,23
240338006082012,23
240338006082013,23
240338006082008,23
240338006082014,23
240338006082035,23
240338006082027,23
240338006082028,23
240338006082015,23
240338006082029,23
240338006082032,23
240338006082043,23
240338006082031,23
240338006082030,23
240338006082019,23
240338006082037,23
240338006082034,23
240338006082023,23
240338006082021,23
240338006082017,23
240338006082016,23
240338006082020,23
240338006082022,23
240338006091009,23
240338006092006,23
240338006091008,23
240338006092005,23
240338006091007,23
240338006091006,23
240338006092004,23
240338006092002,23
240338006092000,23
240037080041001,30B
240037080041000,30B
240037080042009,30B
240037080043014,30B
240037080043008,30B
240037080042008,30B
240037080043011,30B
240037080042007,30B
240037080042006,30B
240338006091000,23
240037080043015,30B
240037080043012,30B
240037080043005,30B
240338005072018,23
240338005072017,23
240338005072019,23
240338005072020,23
240338005072011,23
240338005222002,23
240338005222000,23
240338005172014,23
240338005172012,23
240338005222001,23
240338005172013,23
240338005111010,23
240338005172010,23
240338005172011,23
240338005111009,23
240338005111011,23
240338005112010,23
240338005072016,23
240338005113012,23
240338005112007,23
240338005112009,23
240338005112006,23
240338005114016,23
240338005114015,23
240338005114014,23
240338005114008,23
240338005112008,23
240338005112005,23
240338005112004,23
240338005114006,23
240338005114013,23
240338005114017,23
240338006051019,23
240338006051011,23
240338006062008,23
240338006071013,23
240338006051010,23
240338006051008,23
240338006051009,23
240338006063001,25
240338006063000,23
240338006063002,23
240338006071006,25
240338006071011,23
240338006071010,23
240338006072013,23
240338006071005,25
240338006072008,25
240338006081005,25
240338006072007,25
240338006072006,25
240338006072004,25
240338006072002,25
240338006071009,23
240338006072010,23
240338006072011,23
240338006072009,23
240338006082045,23
240338006082049,23
240338006082004,23
240338006072005,25
240338006072012,23
240338006072003,25
240338006072001,25
240338006051050,23
240338006051031,23
240338006053007,23
240338006053004,25
240338006061007,23
240338006063005,23
240338006063003,25
240338006061013,23
240338006051015,23
240338006051016,23
240338006062004,23
240338006061002,23
240338006061008,23
240338006061014,23
240338006061004,23
240338006063006,23
240338006061006,23
240338006061001,23
240338006061009,23
240338006061012,23
240338006061000,23
240338006062007,23
240338006063004,23
240338006061005,23
240338006061003,23
240338006061011,23
240338006061010,23
240338006062005,23
240338006062003,23
240338006062002,23
240338006062001,23
240338006062000,23
240338005052019,23
240338005131014,23
240338005051004,23
240338005051005,23
240338005051014,23
240338005052016,23
240338005052029,23
240338005052005,23
240338005052014,23
240338005051013,23
240338005051015,23
240338005051009,23
240338005051006,23
240338005051010,23
240338005152000,23
240338005152001,23
240338005161006,23
240338005161002,23
240338005162004,23
240338005162007,23
240338005161013,23
240338005162000,23
240338005161008,23
240338005161012,23
240338005161010,23
240338005052015,23
240338005052021,23
240338005052023,23
240338005052024,23
240338005052022,23
240338005051011,23
240338005052027,23
240338005141006,24
240338005141008,24
240338005141009,24
240338005141007,24
240338004083015,24
240338004083013,24
240338004083014,24
240338005141005,24
240338004092008,24
240338004091018,24
240338004091016,24
240338004092009,24
240338004091015,24
240338004091010,24
240338005141010,24
240338004092004,24
240338005141003,24
240338005141002,24
240338005141004,24
240338004092003,24
240338004091014,24
240338004091008,24
240338004091013,24
240338004091009,24
240338004091011,24
240338004091012,24
240338004091003,23
240338004101014,23
240338004091002,23
240338004101011,23
240338004091017,24
240338004092005,24
240338004093026,23
240338004092007,23
240338004092006,23
240338005141000,23
240338004093025,23
240338004093030,23
240338004093028,23
240338004093027,23
240338005134005,24
240338005134003,23
240338005134002,24
240338005134004,23
240338005134000,24
240338005134001,23
240338004093021,23
240338004093018,23
240338004093019,23
240338004093024,23
240338004093017,24
240338004093020,24
240338004093014,24
240338004093012,24
240338004093013,24
240338004093004,24
240338004093005,24
240338004093011,24
240338004093015,23
240338004093010,24
240338004093009,23
240338004093003,24
240338004093008,23
240338004093006,23
240338004093002,23
240338005133000,23
240338005133001,23
240338005133002,23
